AREA,AREA_NAME,AREA_TYPE,PRIM_STATE,NAICS,NAICS_TITLE,I_GROUP,OWN_CODE,OCC_CODE,OCC_TITLE,O_GROUP,TOT_EMP,EMP_PRSE,JOBS_1000,LOC_QUOTIENT,PCT_TOTAL,H_MEAN,A_MEAN,MEAN_PRSE,H_PCT10,H_PCT25,H_MEDIAN,H_PCT75,H_PCT90,A_PCT10,A_PCT25,A_MEDIAN,A_PCT75,A_PCT90,ANNUAL,HOURLY
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-2098,Security and Fire Alarm Systems Installers,detailed,970,26.3,0.496,1,NA,27.84,57910,4.9,16.47,18.73,27.75,36.06,40.38,34250,38950,57720,75000,83990,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3011,Aircraft Mechanics and Service Technicians,detailed,4990,2.8,2.549,2.76,NA,33.78,70270,3.3,20.3,23.99,35.48,41.61,47.82,42220,49900,73800,86540,99470,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3021,Automotive Body and Related Repairers,detailed,1150,19.7,0.588,0.6,NA,30.65,63750,10.4,15.06,18.04,23.34,36.88,55.54,31330,37520,48550,76710,115520,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3022,Automotive Glass Installers and Repairers,detailed,**,**,**,**,NA,25.58,53210,8.6,20.6,22.51,25.72,29.06,31.07,42840,46820,53500,60450,64620,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3023,Automotive Service Technicians and Mechanics,detailed,5430,7.5,2.776,0.62,NA,26.17,54430,2.8,16.86,20.2,24.99,31.22,37.44,35070,42010,51970,64930,77880,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3031,Bus and Truck Mechanics and Diesel Engine Specialists,detailed,3740,10.5,1.914,1.05,NA,31.93,66410,4.1,20.72,24.69,30.81,38.77,46.37,43110,51360,64080,80650,96450,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",detailed,2290,10,1.17,1.1,NA,34.73,72250,2.8,22.56,27.56,34.1,43.27,49.4,46930,57320,70930,90010,102750,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3043,Rail Car Repairers,detailed,**,**,**,**,NA,30.74,63940,3.6,21.27,27.15,30.91,36.16,39.8,44240,56480,64280,75220,82790,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3051,Motorboat Mechanics and Service Technicians,detailed,300,40.4,0.153,1.04,NA,24.37,50680,13.6,14.53,16.34,21.48,30.5,39.61,30220,33980,44680,63440,82390,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3053,Outdoor Power Equipment and Other Small Engine Mechanics,detailed,250,39,0.127,0.56,NA,24.44,50830,4.2,16.94,18.97,23.38,29.23,34.98,35240,39450,48630,60800,72760,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3091,Bicycle Repairers,detailed,**,**,**,**,NA,18.06,37570,4,15.44,16.53,18.03,19.52,22.06,32100,34380,37490,40590,45890,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3092,Recreational Vehicle Service Technicians,detailed,**,**,**,**,NA,21.83,45410,3.6,16.45,18.32,21.55,24.75,29.25,34210,38110,44830,51480,60850,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-3093,Tire Repairers and Changers,detailed,1400,16.4,0.715,1.01,NA,19.87,41330,12.9,13.79,14.39,15.39,21.92,30.86,28690,29940,32010,45590,64180,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9011,Mechanical Door Repairers,detailed,490,31.2,0.251,1.54,NA,26.27,54640,5.7,17.5,20.51,23.68,32.12,39.82,36400,42650,49260,66800,82830,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9012,"Control and Valve Installers and Repairers, Except Mechanical Door",detailed,140,26.7,0.071,0.2,NA,40.68,84620,4.4,25.89,32.96,41.56,48.91,56.74,53840,68560,86450,101740,118020,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",detailed,4010,17.5,2.049,0.83,NA,35.03,72860,4.4,20.61,24.35,33.36,42.56,53.66,42860,50650,69380,88520,111610,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9031,Home Appliance Repairers,detailed,270,41.8,0.137,0.69,NA,21.22,44140,3,15.8,17.17,19.47,24.13,30.23,32860,35720,40490,50190,62880,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9041,Industrial Machinery Mechanics,detailed,3540,6.4,1.811,0.65,NA,34.04,70800,2.8,21.19,26.41,32.66,40.68,50.37,44070,54930,67920,84610,104780,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9043,"Maintenance Workers, Machinery",detailed,230,20,0.117,0.25,NA,28.6,59500,3.2,17.87,22.32,29.53,35.22,38.54,37160,46430,61430,73260,80160,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9044,Millwrights,detailed,330,33.4,0.169,0.53,NA,43.54,90570,8.3,24.01,28.91,42.58,55.9,70.69,49930,60120,88570,116270,147030,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9051,Electrical Power-Line Installers and Repairers,detailed,1060,16.2,0.543,0.66,NA,44.85,93290,3.7,25.32,37.19,47,55.4,61.69,52670,77360,97760,115230,128320,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9052,Telecommunications Line Installers and Repairers,detailed,900,20.2,0.462,0.52,NA,35.13,73070,5.7,21.56,30.63,35.6,39.56,48.23,44830,63710,74060,82290,100330,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9062,Medical Equipment Repairers,detailed,560,22.1,0.287,0.82,NA,35.46,73770,3.9,24.14,28.71,35.16,41.46,49.22,50210,59730,73130,86230,102370,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9063,Musical Instrument Repairers and Tuners,detailed,**,**,**,**,NA,27.76,57740,6.2,25.34,26.4,28.18,29.95,31.02,52700,54920,58610,62310,64520,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9069,"Precision Instrument and Equipment Repairers, All Other",detailed,**,**,**,**,NA,31.23,64970,4.7,26.16,27.61,29.97,32.33,39.24,54410,57430,62350,67240,81630,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9071,"Maintenance and Repair Workers, General",detailed,17930,5.3,9.168,0.94,NA,24.21,50350,1.9,15.05,17.97,22.99,29.32,35.92,31310,37370,47830,60990,74720,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9091,"Coin, Vending, and Amusement Machine Servicers and Repairers",detailed,270,39.4,0.14,0.78,NA,26.82,55790,9.9,13.85,15.42,26.28,34.05,43.69,28800,32080,54670,70830,90880,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9094,Locksmiths and Safe Repairers,detailed,200,49.6,0.103,0.88,NA,33.28,69220,3.8,24.85,28.84,34.3,38.6,41.25,51680,59980,71340,80290,85800,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9096,Riggers,detailed,250,24.7,0.129,0.82,NA,32.47,67550,4.9,21.95,26.46,32.74,38.61,43.61,45660,55030,68110,80300,90700,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9097,Signal and Track Switch Repairers,detailed,**,**,**,**,NA,37.41,77810,4.7,25.52,33.13,37.55,41.73,49.52,53080,68900,78110,86790,103000,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9098,"Helpers--Installation, Maintenance, and Repair Workers",detailed,1110,13.2,0.568,0.86,NA,20.76,43180,6.4,14.56,16.27,18.65,26.29,30.45,30270,33840,38800,54670,63330,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,49-9099,"Installation, Maintenance, and Repair Workers, All Other",detailed,750,28.7,0.381,0.35,NA,30.15,62700,3.3,17.87,23.42,30.27,36.92,41.4,37160,48710,62960,76790,86120,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-0000,Production Occupations,major,98010,2.1,50.113,0.82,NA,25.29,52600,3.4,15.02,17.41,22.14,31.57,41.15,31250,36210,46040,65660,85600,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-1011,First-Line Supervisors of Production and Operating Workers,detailed,6850,3.8,3.501,0.81,NA,35.29,73400,2.1,21.7,26.44,33.88,42.11,52.76,45140,55000,70470,87590,109740,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-2028,"Electrical, Electronic, and Electromechanical Assemblers, Except Coil Winders, Tapers, and Finishers",detailed,6470,9.4,3.308,1.62,NA,23.7,49290,5.7,15.66,17.41,20.76,29.89,38.21,32580,36210,43170,62170,79480,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-2041,Structural Metal Fabricators and Fitters,detailed,800,35.4,0.407,0.81,NA,22.84,47500,3.3,16.04,18.01,21.74,26.8,31.87,33360,37460,45210,55750,66290,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-2051,Fiberglass Laminators and Fabricators,detailed,910,32.1,0.466,3.45,NA,24.92,51830,6,17.42,20.6,23.27,28.06,37.44,36230,42850,48410,58370,77880,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-2090,Miscellaneous Assemblers and Fabricators,detailed,10780,8.4,5.51,0.61,NA,19.26,40050,1.2,14.32,15.69,18.13,21.73,26.24,29780,32640,37720,45200,54590,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-3011,Bakers,detailed,2730,13.5,1.395,1.15,NA,18.15,37740,1.9,14.02,15.37,17.46,19.54,24.52,29150,31980,36310,40630,51010,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-3021,Butchers and Meat Cutters,detailed,1950,12.7,0.999,0.98,NA,20.71,43080,2.8,14.32,16.63,21.08,24.3,27.29,29780,34580,43850,50550,56770,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",detailed,1430,18.6,0.733,0.69,NA,19.28,40110,6.9,13.81,14.9,16.95,20.4,29.3,28730,31000,35260,42440,60950,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-3023,Slaughterers and Meat Packers,detailed,320,24,0.165,0.29,NA,16.07,33430,6.3,13.68,14.16,14.97,17.23,20.55,28450,29460,31140,35840,42750,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-3091,"Food and Tobacco Roasting, Baking, and Drying Machine Operators and Tenders",detailed,40,31.4,0.022,0.16,NA,26.76,55670,2.9,14.52,16.27,22.27,34.01,50.64,30200,33840,46320,70730,105330,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-3092,Food Batchmakers,detailed,2470,9,1.263,1.15,NA,20.09,41790,2.3,14.93,16.61,18.85,23.58,28.4,31050,34550,39200,49040,59060,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-3093,Food Cooking Machine Operators and Tenders,detailed,270,16,0.137,0.72,NA,17.41,36210,3.6,13.96,14.68,16.48,19.37,23.04,29030,30530,34270,40280,47920,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-3099,"Food Processing Workers, All Other",detailed,110,14.1,0.059,0.2,NA,15.53,32310,2.8,13.81,14.24,14.95,16.13,18.74,28720,29610,31090,33540,38980,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-4021,"Extruding and Drawing Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,470,39.2,0.238,0.48,NA,20.98,43630,2.3,15.91,17.3,19.72,24.17,29.06,33090,35990,41020,50270,60440,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-4023,"Rolling Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,150,33.9,0.076,0.31,NA,26.6,55330,12.1,16,18.16,22.69,32.83,47.18,33280,37780,47200,68280,98140,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,1230,12.6,0.629,0.49,NA,23.49,48860,5.6,14.82,17.12,20.76,28.49,37.93,30830,35620,43180,59250,78890,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-4033,"Grinding, Lapping, Polishing, and Buffing Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,1180,13.2,0.601,1.2,NA,18.99,39500,2.5,14.46,15.8,17.89,20.23,24.62,30070,32850,37200,42090,51210,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-4034,"Lathe and Turning Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,160,27.2,0.082,0.48,NA,19.03,39590,5.1,14.26,15.36,17.96,21.35,25.21,29650,31950,37360,44400,52430,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-4041,Machinists,detailed,5580,7.4,2.854,1.1,NA,28.36,58990,2.7,17.52,21.15,27.01,34.46,42.43,36430,44000,56180,71670,88260,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-4051,Metal-Refining Furnace Operators and Tenders,detailed,60,47.1,0.032,0.29,NA,20.17,41950,4.9,15.8,17.13,19.33,23.24,26.3,32870,35620,40220,48330,54710,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-4071,Foundry Mold and Coremakers,detailed,100,25.9,0.051,0.44,NA,21.19,44080,6.9,15.05,16.98,19.68,25.56,30.21,31300,35310,40930,53170,62840,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,1480,17.4,0.759,0.68,NA,19.77,41120,4.3,14.31,15.68,18.52,22.55,27.14,29760,32620,38520,46900,56460,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",detailed,1050,22.1,0.537,0.55,NA,24.06,50040,10.9,14.19,15.39,19.34,34.69,40.57,29520,32020,40220,72140,84380,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-4111,Tool and Die Makers,detailed,1190,6.9,0.608,1.38,NA,33.14,68920,2.4,20.42,23.73,34.05,41.99,48.34,42480,49350,70830,87330,100550,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-4121,"Welders, Cutters, Solderers, and Brazers",detailed,3440,13,1.757,0.61,NA,27.8,57830,2,19.09,22.3,27.12,31.55,38.76,39710,46390,56420,65610,80610,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-4122,"Welding, Soldering, and Brazing Machine Setters, Operators, and Tenders",detailed,120,40.7,0.06,0.25,NA,21.38,44480,5.5,14.7,16.86,20.76,25.33,29.57,30570,35080,43190,52690,61510,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-4191,"Heat Treating Equipment Setters, Operators, and Tenders, Metal and Plastic",detailed,110,39.5,0.059,0.49,NA,24.09,50120,9.8,16.61,18.66,22.05,25.96,37.73,34540,38810,45860,53990,78480,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-4193,"Plating Machine Setters, Operators, and Tenders, Metal and Plastic",detailed,240,22.7,0.124,0.45,NA,20.1,41810,6.8,14.45,16.17,18.22,22.22,30.39,30050,33630,37890,46220,63220,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-4194,"Tool Grinders, Filers, and Sharpeners",detailed,150,10.2,0.076,1.75,NA,36.32,75540,6.1,22.22,25.74,33.88,47.81,51.99,46210,53550,70470,99440,108150,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-4199,"Metal Workers and Plastic Workers, All Other",detailed,440,18.7,0.224,1.47,NA,24.72,51410,8.9,14.2,15.37,19.26,31.07,46.55,29530,31980,40070,64630,96830,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-5111,Prepress Technicians and Workers,detailed,210,19.8,0.109,0.54,NA,20.46,42550,4.8,15.72,16.88,18.8,23.93,29.24,32700,35110,39110,49780,60820,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-5112,Printing Press Operators,detailed,1660,16.2,0.85,0.74,NA,23.49,48860,2.2,15.33,18.27,22.66,28.06,33.18,31880,38010,47140,58350,69020,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-5113,Print Binding and Finishing Workers,detailed,370,21.5,0.188,0.61,NA,22.18,46130,3.4,15.84,17.74,21.42,26.59,30.2,32960,36900,44560,55300,62820,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-6011,Laundry and Dry-Cleaning Workers,detailed,2100,8.2,1.071,0.83,NA,16.35,34000,1.8,13.85,14.54,15.8,18.08,19.51,28800,30240,32870,37600,40590,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-6021,"Pressers, Textile, Garment, and Related Materials",detailed,290,29.7,0.151,0.66,NA,14.68,30530,2.5,13.51,13.61,14.41,15.21,16.57,28110,28310,29970,31630,34450,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-6031,Sewing Machine Operators,detailed,1380,16,0.704,0.84,NA,18.21,37870,2.1,13.94,14.84,17.02,20.61,24.68,28990,30870,35390,42880,51340,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-6052,"Tailors, Dressmakers, and Custom Sewers",detailed,**,**,**,**,NA,19.03,39590,4.3,14.01,14.79,17.45,22.75,28.07,29150,30760,36290,47320,58390,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-6062,"Textile Cutting Machine Setters, Operators, and Tenders",detailed,60,28.2,0.031,0.34,NA,19.68,40930,6.9,13.52,15.12,17.71,20.61,33.92,28120,31440,36830,42870,70560,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-6093,Upholsterers,detailed,230,31.3,0.116,0.62,NA,25.57,53190,4.2,16.94,20.95,24.45,29.81,37.05,35230,43570,50850,62010,77070,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-6099,"Textile, Apparel, and Furnishings Workers, All Other",detailed,100,36.5,0.049,0.41,NA,16,33290,5.7,13.63,14.01,14.65,15.32,20.96,28340,29140,30470,31860,43600,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-7011,Cabinetmakers and Bench Carpenters,detailed,860,19.3,0.44,0.66,NA,21.15,43990,6.8,14.83,16.55,19.27,24.75,30.11,30850,34420,40080,51480,62630,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-7021,Furniture Finishers,detailed,310,31,0.159,1.41,NA,21.54,44800,6.5,14.32,15.79,20.36,25.32,30.76,29790,32850,42350,52670,63990,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-7041,"Sawing Machine Setters, Operators, and Tenders, Wood",detailed,450,8.4,0.23,0.66,NA,20.28,42180,2.9,14.82,16.52,19.48,23.7,27.83,30830,34360,40510,49300,57890,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-7042,"Woodworking Machine Setters, Operators, and Tenders, Except Sawing",detailed,830,30.4,0.425,0.79,NA,17.44,36280,3.7,13.51,13.52,16.77,19.47,24,28110,28120,34890,40510,49920,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-8012,Power Distributors and Dispatchers,detailed,90,3.7,0.048,0.67,NA,61,126870,2.4,47.91,54.15,61.09,69.43,79.95,99660,112630,127060,144410,166290,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-8013,Power Plant Operators,detailed,200,45.7,0.104,0.44,NA,44.68,92930,5.1,28.16,40.35,46.34,51.28,58.97,58570,83930,96390,106670,122650,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-8021,Stationary Engineers and Boiler Operators,detailed,190,7.2,0.099,0.46,NA,37.71,78440,1.9,29.09,31.81,35.21,44.82,49.75,60510,66170,73230,93220,103470,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-8031,Water and Wastewater Treatment Plant and System Operators,detailed,800,12.2,0.411,0.48,NA,35.99,74850,2.9,23.35,29.51,36.86,43.22,48.3,48560,61380,76670,89900,100460,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-8092,Gas Plant Operators,detailed,80,26.8,0.043,0.4,NA,44.27,92090,5,30.86,42.55,46.72,50.71,53.27,64190,88490,97170,105480,110810,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-8093,"Petroleum Pump System Operators, Refinery Operators, and Gaugers",detailed,**,**,**,**,NA,35.78,74430,3,27.32,30.68,35.11,40.52,47.36,56830,63820,73040,84290,98510,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-8099,"Plant and System Operators, All Other",detailed,70,15.8,0.036,0.34,NA,36.88,76710,8.5,27.86,30.09,32.7,35.16,67.8,57950,62590,68020,73130,141030,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9011,Chemical Equipment Operators and Tenders,detailed,690,13.5,0.354,0.53,NA,23.61,49110,2.9,17,19.26,23.03,27.54,31.71,35360,40070,47900,57290,65950,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9012,"Separating, Filtering, Clarifying, Precipitating, and Still Machine Setters, Operators, and Tenders",detailed,400,12.3,0.205,0.59,NA,22.1,45970,3.8,16.25,17.6,19.85,26.78,30.78,33790,36600,41290,55710,64010,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9021,"Crushing, Grinding, and Polishing Machine Setters, Operators, and Tenders",detailed,380,24.9,0.193,0.83,NA,21.73,45200,4.9,15.8,17.3,20.31,24.91,31.26,32860,35990,42250,51810,65030,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9022,"Grinding and Polishing Workers, Hand",detailed,140,36.6,0.073,0.42,NA,17.83,37090,2.1,13.91,14.63,16.55,19.17,24.31,28940,30420,34420,39880,50560,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",detailed,850,13.1,0.433,0.52,NA,24.58,51140,3.6,15.25,18.19,22.89,30.29,38.12,31720,37830,47610,63000,79290,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9032,"Cutting and Slicing Machine Setters, Operators, and Tenders",detailed,690,17,0.352,0.93,NA,19.46,40470,1.9,16.04,17.13,18.95,21.95,24.42,33360,35630,39420,45660,50790,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9041,"Extruding, Forming, Pressing, and Compacting Machine Setters, Operators, and Tenders",detailed,340,18.5,0.172,0.37,NA,20.36,42360,5.7,15.29,16.73,19.09,23.08,28.12,31800,34810,39700,48000,58480,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9051,"Furnace, Kiln, Oven, Drier, and Kettle Operators and Tenders",detailed,180,39,0.093,0.76,NA,24.84,51660,7.2,16.05,20.35,23.59,29.57,36.54,33390,42340,49060,61500,76000,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9061,"Inspectors, Testers, Sorters, Samplers, and Weighers",detailed,8220,2.4,4.205,1.06,NA,32.69,67990,5.3,18.05,22.7,31.55,42.73,49.21,37550,47210,65630,88880,102350,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9071,Jewelers and Precious Stone and Metal Workers,detailed,**,**,**,**,NA,21.21,44110,2.4,16.28,17.68,20.25,23.74,27.19,33860,36770,42110,49390,56550,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9081,Dental Laboratory Technicians,detailed,420,23.4,0.213,0.96,NA,24.34,50630,3.5,16.63,18.81,24.7,29.03,31.78,34590,39120,51380,60390,66110,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9082,Medical Appliance Technicians,detailed,**,**,**,**,NA,23.04,47920,10.1,14.33,15.55,21.05,27.89,34.85,29810,32340,43780,58020,72480,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9083,Ophthalmic Laboratory Technicians,detailed,790,14.6,0.406,2.16,NA,19.87,41330,3.2,14.19,15.45,20.04,23.51,25.65,29510,32130,41690,48890,53350,,
42660,"Seattle-Tacoma-Bellevue, WA",4,WA,0,Cross-industry,cross-industry,1235,51-9111,Packaging and Filling Machine Operators and Tenders,detailed,2450,8.3,1.253,0.47,NA,18.21,37880,1.4,14.06,15.04,17.22,19.6,24.96,29240,31270,35820,40780,51920,,
